job_id,job_title,role_type,salary_min,salary_max,salary_avg,salary_range,rating,company_name,city,state,industry,sector,company_size,revenue,founded,type_of_ownership,easy_apply,has_sql,has_python,has_excel,has_tableau,has_powerbi,seniority
5230,"Epidemiology Data Analyst","Data Analyst",37000,68000,52500,31000,2.8,"NJVC 2.8","San Antonio",TX,"IT Services","Information Technology","1001 to 5000 employees","$100 to $500 million (USD)",2001,"Company - Private",-1,0,0,1,0,0,Mid-Level
5231,"Data Business Solutions Analyst","Data Analyst",37000,68000,52500,31000,3.7,"Randstad 3.7","San Antonio",TX,"Staffing & Outsourcing","Business Services","1001 to 5000 employees","Unknown / Non-Applicable",-1,"Subsidiary or Business Segment",-1,1,0,0,1,0,Mid-Level
5232,"Data Analyst","Data Analyst",37000,68000,52500,31000,5.0,"Staffigo Technical Services, LLC 5.0","San Antonio",TX,"IT Services","Information Technology","51 to 200 employees","$50 to $100 million (USD)",2008,"Company - Private",-1,1,0,1,0,0,Mid-Level
5233,"Risk Data Analyst","Data Analyst",37000,68000,52500,31000,3.0,"Deacon Recruiting 3.0","San Antonio",TX,"Staffing & Outsourcing","Business Services","1 to 50 employees","$1 to $5 million (USD)",-1,"Company - Private",-1,1,0,1,0,0,Mid-Level
5234,"Contract Data Analyst","Data Analyst",37000,68000,52500,31000,4.0,"Amyx, Inc. 4.0","San Antonio",TX,"IT Services","Information Technology","501 to 1000 employees","$50 to $100 million (USD)",1999,"Company - Private",-1,0,0,1,0,0,Mid-Level
5235,"Senior Data Analyst","Data Analyst",37000,68000,52500,31000,4.5,"Scaleworks 4.5","San Antonio",TX,"Computer Hardware & Software","Information Technology","1 to 50 employees","Unknown / Non-Applicable",2016,"Company - Private",-1,1,1,1,1,1,Senior
5236,"Senior Data Analyst","Data Analyst",37000,68000,52500,31000,3.5,"HCL Technologies Ltd. 3.5","San Antonio",TX,"Computer Hardware & Software","Information Technology","10000+ employees","$5 to $10 billion (USD)",1991,"Company - Public",-1,0,0,0,0,0,Senior
5237,"Data Analyst","Data Analyst",37000,68000,52500,31000,3.3,"CDO Technologies Inc 3.3","San Antonio",TX,"Computer Hardware & Software","Information Technology","201 to 500 employees","$50 to $100 million (USD)",1995,"Company - Private",-1,1,1,1,0,0,Mid-Level
5238,"Epidemiology/Data Analyst, San Antonio, TX, US, ID","Data Analyst",37000,68000,52500,31000,NULL,"Cherokee Federal","San Antonio",TX,"Banks & Credit Unions",Finance,"1 to 50 employees","Unknown / Non-Applicable",-1,"Nonprofit Organization",-1,0,0,1,0,0,Mid-Level
5239,"Senior Data Analyst","Data Analyst",37000,68000,52500,31000,4.1,"Kforce 4.1","San Antonio",TX,"Staffing & Outsourcing","Business Services","10000+ employees","$1 to $2 billion (USD)",1966,"Company - Public",-1,0,0,0,0,0,Senior
5240,"Senior Data Science Analyst","Data Analyst",37000,68000,52500,31000,2.9,"PETCO 2.9","San Antonio",TX,"Pet & Pet Supplies Stores",Retail,"10000+ employees","$2 to $5 billion (USD)",1965,"Company - Private",-1,1,1,0,0,0,Senior
5241,"Data Analyst ( SAS,SQL)","Data Analyst",37000,68000,52500,31000,3.7,"eTeam Inc. 3.7","San Antonio",TX,"Staffing & Outsourcing","Business Services","51 to 200 employees","$50 to $100 million (USD)",1999,"Company - Private",-1,1,1,1,1,0,Mid-Level
5242,"Data Analyst - Top Secret w/ SCI Eligibility","Data Analyst",37000,68000,52500,31000,4.0,"LMI 4.0","San Antonio",TX,Consulting,"Business Services","1001 to 5000 employees","$100 to $500 million (USD)",1961,"Nonprofit Organization",-1,1,1,1,0,0,Mid-Level
5243,"Epidemiology/Data Analyst","Data Analyst",37000,68000,52500,31000,4.0,"CAMRIS International 4.0","San Antonio",TX,"Federal Agencies",Government,"201 to 500 employees","$50 to $100 million (USD)",2003,"Company - Private",-1,0,0,0,0,0,Mid-Level
5244,"Epidemiology Data Analyst","Data Analyst",37000,68000,52500,31000,3.5,"General Dynamics Information Technology 3.5","Lackland AFB",TX,"IT Services","Information Technology","10000+ employees","$10+ billion (USD)",1996,"Subsidiary or Business Segment",-1,0,0,0,0,0,Mid-Level
5245,"Senior Data Analyst","Data Analyst",73000,89000,81000,16000,3.3,"Convene Technologies 3.3","San Antonio",TX,"IT Services","Information Technology","51 to 200 employees","Unknown / Non-Applicable",2005,"Company - Private",-1,1,1,1,0,0,Senior
5246,"Data Security Analyst","Data Analyst",73000,89000,81000,16000,NULL,"Cyber Warrior Network","San Antonio",TX,"IT Services","Information Technology","1 to 50 employees","Unknown / Non-Applicable",2015,"Company - Private",-1,1,0,1,0,0,Mid-Level
5247,"Data Security Analyst","Data Analyst",73000,89000,81000,16000,2.6,"nana 2.6","San Antonio",TX,"Social Assistance",Non-Profit,"1001 to 5000 employees","$2 to $5 billion (USD)",1991,Unknown,-1,0,0,1,0,0,Mid-Level
5248,"Data Security Analyst","Data Analyst",73000,89000,81000,16000,3.3,"Akima Management Services 3.3","San Antonio",TX,"Aerospace & Defense","Aerospace & Defense","5001 to 10000 employees","$1 to $2 billion (USD)",2003,"Company - Private",-1,0,0,1,0,0,Mid-Level
5249,"Data Analyst/Engineers","Data Analyst",73000,89000,81000,16000,3.9,"Diverse Lynx 3.9","San Antonio",TX,"IT Services","Information Technology","501 to 1000 employees","$100 to $500 million (USD)",2002,"Company - Private",-1,1,0,0,0,0,Mid-Level
5250,"Senior Contract Data Analyst","Data Analyst",73000,89000,81000,16000,NULL,"Amyx, Iinc.","San Antonio",TX,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,Senior
5251,"Epidemiology Data Analyst","Data Analyst",73000,89000,81000,16000,3.8,"Chenega Healthcare Services 3.8","San Antonio",TX,"Staffing & Outsourcing","Business Services","501 to 1000 employees","Unknown / Non-Applicable",1974,"Subsidiary or Business Segment",-1,0,0,1,0,0,Mid-Level
5252,"IT Data Science Analyst","Data Analyst",73000,89000,81000,16000,4.1,"Kforce 4.1","San Antonio",TX,"Staffing & Outsourcing","Business Services","10000+ employees","$1 to $2 billion (USD)",1966,"Company - Public",-1,1,0,1,1,0,Mid-Level
5253,"Configuration Data Analyst, (Secret Clearance Required) San Antonio, TX, US ID","Data Analyst",73000,89000,81000,16000,3.2,"Cherokee Nation Businesses, LLC 3.2","San Antonio",TX,Accounting,"Accounting & Legal","1001 to 5000 employees","$500 million to $1 billion (USD)",-1,"Company - Private",-1,0,0,0,0,0,Mid-Level
5254,"TECHNICAL DATA ANALYST","Data Analyst",73000,89000,81000,16000,3.8,"Spectrum Comm 3.8","Lackland AFB",TX,"Aerospace & Defense","Aerospace & Defense","51 to 200 employees","$25 to $50 million (USD)",1999,"Company - Private",True,0,0,0,0,0,Mid-Level
5255,"Senior Contract Data Analyst","Data Analyst",73000,89000,81000,16000,4.0,"Amyx, Inc. 4.0","San Antonio",TX,"IT Services","Information Technology","501 to 1000 employees","$50 to $100 million (USD)",1999,"Company - Private",-1,0,0,1,0,0,Senior
5256,"Configuration Data Analyst, (Secret Clearance Required) San An with Security Clearance","Data Analyst",73000,89000,81000,16000,NULL,"Cherokee Federal","San Antonio",TX,"Banks & Credit Unions",Finance,"1 to 50 employees","Unknown / Non-Applicable",-1,"Nonprofit Organization",-1,0,0,0,0,0,Mid-Level
5257,"Senior Risk Analyst-Data","Data Analyst",73000,89000,81000,16000,3.9,"Peyton Resource Group 3.9","San Antonio",TX,"Staffing & Outsourcing","Business Services","1 to 50 employees","$10 to $25 million (USD)",2001,"Company - Private",-1,1,0,0,1,0,Senior
5258,"Functional Analyst (CECL Data)","Data Analyst",73000,89000,81000,16000,4.4,"Softcom Systems 4.4","San Antonio",TX,"IT Services","Information Technology","1 to 50 employees","$1 to $5 million (USD)",-1,"Company - Private",-1,1,0,0,0,0,Mid-Level
5259,"Data Analyst with Security Clearance","Data Analyst",73000,89000,81000,16000,3.3,"CDO Technologies Inc 3.3","San Antonio",TX,"Computer Hardware & Software","Information Technology","201 to 500 employees","$50 to $100 million (USD)",1995,"Company - Private",-1,1,1,1,0,0,Mid-Level
5260,"Configuration Data Analyst, San Antonio, TX, US ID#17897 with Security Clearance","Data Analyst",73000,89000,81000,16000,NULL,"Cherokee Federal","Fort Sam Houston",TX,"Banks & Credit Unions",Finance,"1 to 50 employees","Unknown / Non-Applicable",-1,"Nonprofit Organization",-1,0,0,0,0,0,Mid-Level
5261,"(REMOTE) Sr. Risk Analyst (IT, IS and/or Data expertise)","Data Analyst",73000,89000,81000,16000,3.1,"Strategic Staffing Solutions 3.1","San Antonio",TX,"Staffing & Outsourcing","Business Services","1001 to 5000 employees","$100 to $500 million (USD)",1990,Contract,-1,0,0,0,0,0,Senior
5262,"Sr. Risk Analyst (IT, IS and/or Data expertise)","Data Analyst",73000,89000,81000,16000,3.1,"Strategic Staffing Solutions 3.1","San Antonio",TX,"Staffing & Outsourcing","Business Services","1001 to 5000 employees","$100 to $500 million (USD)",1990,Contract,-1,0,0,0,0,0,Senior
5263,"Navy Maintenance Data Systems Analyst","Data Analyst",76000,122000,99000,46000,3.6,"CACI International 3.6","San Diego",CA,"Aerospace & Defense","Aerospace & Defense","10000+ employees","$2 to $5 billion (USD)",1962,"Company - Public",-1,0,0,1,0,0,Mid-Level
5264,"Data Analyst","Data Analyst",76000,122000,99000,46000,3.3,"Midland Credit Management 3.3","San Diego",CA,"Banks & Credit Unions",Finance,"1001 to 5000 employees","$1 to $2 billion (USD)",1953,"Subsidiary or Business Segment",-1,1,1,1,0,0,Mid-Level
5265,"Research Data Analyst","Data Analyst",76000,122000,99000,46000,4.3,"UC San Diego 4.3","San Diego",CA,"Colleges & Universities",Education,"10000+ employees","Unknown / Non-Applicable",1960,"College / University",-1,0,0,1,0,0,Mid-Level
5266,"Data Analyst II","Data Analyst",76000,122000,99000,46000,3.0,"HealthStream 3.0","San Diego",CA,"Education Training Services",Education,"501 to 1000 employees","$100 to $500 million (USD)",1990,"Company - Public",-1,0,0,0,0,0,Mid-Level
5267,"Data Analyst","Data Analyst",76000,122000,99000,46000,4.5,"Conflux Systems Inc. 4.5","San Diego",CA,Accounting,"Accounting & Legal","1 to 50 employees","Less than $1 million (USD)",-1,"Company - Private",-1,1,0,0,1,0,Mid-Level
5268,"Data Analyst","Data Analyst",76000,122000,99000,46000,3.7,"22nd Century Technologies 3.7","San Diego",CA,"IT Services","Information Technology","1001 to 5000 employees","$25 to $50 million (USD)",1997,"Company - Private",True,1,1,1,1,1,Mid-Level
5269,"Division Data and Financial Analyst","Data Analyst",76000,122000,99000,46000,4.2,"University of California 4.2","San Diego",CA,"Colleges & Universities",Education,"10000+ employees","$5 to $10 billion (USD)",1868,"College / University",-1,1,0,1,0,0,Mid-Level
5270,"Research Data Analyst","Data Analyst",76000,122000,99000,46000,3.7,"University of California - San Diego Medical Centers 3.7","San Diego",CA,"Health Care Services & Hospitals","Health Care","10000+ employees","Unknown / Non-Applicable",1966,Hospital,-1,0,0,1,0,0,Mid-Level
5271,"Data Analyst 3","Data Analyst",76000,122000,99000,46000,4.0,"BD (Becton, Dickinson and Company) 4.0","San Diego",CA,-1,-1,Unknown,"Unknown / Non-Applicable",-1,"Company - Private",-1,1,1,1,0,0,Mid-Level
5272,"Data Analyst","Data Analyst",76000,122000,99000,46000,3.4,"Client Solution Architects 3.4","San Diego",CA,"Aerospace & Defense","Aerospace & Defense","201 to 500 employees","$50 to $100 million (USD)",2003,"Company - Private",-1,0,0,0,0,0,Mid-Level
5273,"Data Analyst","Data Analyst",76000,122000,99000,46000,4.2,"Cue 4.2","San Diego",CA,"Biotech & Pharmaceuticals","Biotech & Pharmaceuticals","51 to 200 employees","Unknown / Non-Applicable",2010,"Company - Private",-1,0,0,1,0,0,Mid-Level
5274,"Junior Data Analyst","Data Analyst",76000,122000,99000,46000,5.0,"Staffigo Technical Services, LLC 5.0","San Diego",CA,"IT Services","Information Technology","51 to 200 employees","$50 to $100 million (USD)",2008,"Company - Private",-1,1,0,1,0,0,Junior
5275,"Data Analyst","Data Analyst",76000,122000,99000,46000,3.2,"Encore Capital Group 3.2","San Diego",CA,"Financial Analytics & Research",Finance,"5001 to 10000 employees","$1 to $2 billion (USD)",1953,"Company - Public",-1,1,1,1,0,0,Mid-Level
5276,"Data Analyst - VerityStream","Data Analyst",76000,122000,99000,46000,3.0,"HealthStream 3.0","San Diego",CA,"Education Training Services",Education,"501 to 1000 employees","$100 to $500 million (USD)",1990,"Company - Public",-1,1,0,1,0,0,Mid-Level
5277,"Data Analyst","Data Analyst",76000,122000,99000,46000,4.4,"ProMedia 4.4","San Diego",CA,"Advertising & Marketing","Business Services","1 to 50 employees","Unknown / Non-Applicable",2010,"Company - Private",-1,0,0,1,0,0,Mid-Level
5278,"Senior Data Analyst","Data Analyst",76000,122000,99000,46000,3.4,"Axos Bank 3.4","San Diego",CA,"Banks & Credit Unions",Finance,"1001 to 5000 employees","$500 million to $1 billion (USD)",2000,"Company - Public",-1,1,1,1,1,0,Senior
5279,"Business Data Analyst (SQL / Tableau)","Data Analyst",76000,122000,99000,46000,4.8,"Sayva Solutions 4.8","San Diego",CA,"Staffing & Outsourcing","Business Services","51 to 200 employees","Unknown / Non-Applicable",2014,"Company - Private",-1,1,0,1,1,0,Mid-Level
5280,"Data & Business Intelligence Analyst","Data Analyst",76000,122000,99000,46000,5.0,"The Rock Church 5.0","San Diego",CA,-1,-1,"1 to 50 employees","Unknown / Non-Applicable",-1,"Nonprofit Organization",-1,0,0,0,0,0,Mid-Level
5281,"Fleet Optimization Data Analyst (Solar + Storage)","Data Analyst",76000,122000,99000,46000,3.2,"Stem 3.2","San Diego",CA,Energy,"Oil, Gas, Energy & Utilities","51 to 200 employees","$25 to $50 million (USD)",2009,"Company - Private",-1,1,1,1,1,0,Mid-Level
5282,"Data Analyst","Data Analyst",76000,122000,99000,46000,3.8,"Tandem Diabetes 3.8","San Diego",CA,"Health Care Products Manufacturing",Manufacturing,"1001 to 5000 employees","$50 to $100 million (USD)",2006,"Company - Public",-1,1,1,0,0,1,Mid-Level
5283,"Data Steward/Configuration Analyst","Data Analyst",76000,122000,99000,46000,3.9,"Illumina 3.9","San Diego",CA,"Biotech & Pharmaceuticals","Biotech & Pharmaceuticals","5001 to 10000 employees","$2 to $5 billion (USD)",1998,"Company - Public",-1,0,0,1,0,0,Mid-Level
5284,"Administrative Assistant / Data Analyst Supporting the DEA #20-318","Data Analyst",76000,122000,99000,46000,2.8,"Forfeiture Support Associates 2.8","San Diego",CA,"Staffing & Outsourcing","Business Services","1001 to 5000 employees","$50 to $100 million (USD)",2004,"Company - Private",-1,0,0,1,0,0,Mid-Level
5285,"Data Manager - Bioinformatics Analyst (Naval Health Center)","Data Analyst",76000,122000,99000,46000,3.5,"General Dynamics 3.5","San Diego",CA,"Aerospace & Defense","Aerospace & Defense","10000+ employees","$10+ billion (USD)",1952,"Company - Public",-1,0,1,0,0,0,Management
5286,"Data Analyst","Data Analyst",76000,122000,99000,46000,5.0,"Staffigo Technical Services, LLC 5.0","San Diego",CA,"IT Services","Information Technology","51 to 200 employees","$50 to $100 million (USD)",2008,"Company - Private",-1,1,0,1,0,0,Mid-Level
5287,"Data Analyst III","Data Analyst",76000,122000,99000,46000,3.5,"Potomac Management 3.5","San Diego",CA,-1,-1,"51 to 200 employees","Unknown / Non-Applicable",-1,"Nonprofit Organization",-1,0,0,0,0,0,Mid-Level
5288,"Data Analyst","Data Analyst",76000,122000,99000,46000,NULL,"Operation Samahan Health Clinic","National City",CA,-1,-1,-1,-1,-1,-1,-1,1,0,1,0,0,Mid-Level
5289,"Data Privacy Analyst","Data Analyst",76000,122000,99000,46000,3.5,"Dexcom, Inc. 3.5","San Diego",CA,"Biotech & Pharmaceuticals","Biotech & Pharmaceuticals","1001 to 5000 employees","$1 to $2 billion (USD)",1999,"Company - Public",-1,0,0,1,0,0,Mid-Level
5290,"Data Analyst 3 (San Diego or Atlanta, GA)","Data Analyst",76000,122000,99000,46000,3.6,"BD 3.6","San Diego",CA,"Health Care Products Manufacturing",Manufacturing,"10000+ employees","$10+ billion (USD)",1897,"Company - Public",-1,1,1,1,0,0,Mid-Level
5291,"Research Scientist, Structural Biologist - CryoEM Data Analyst","Data Analyst",60000,124000,92000,64000,3.3,"Vertex Pharmaceuticals 3.3","San Diego",CA,"Biotech & Pharmaceuticals","Biotech & Pharmaceuticals","1001 to 5000 employees","$2 to $5 billion (USD)",1989,"Company - Public",-1,0,0,1,0,0,Mid-Level
5292,"Systems Analyst - Data Integration and ETL process","Data Analyst",60000,124000,92000,64000,3.4,"Kelly 3.4","San Diego",CA,"Staffing & Outsourcing","Business Services","5001 to 10000 employees","$5 to $10 billion (USD)",1946,"Company - Public",-1,1,1,1,0,0,Mid-Level
5293,"Senior Consulting Data Analyst","Data Analyst",60000,124000,92000,64000,4.0,"Kaiser Permanente 4.0","San Diego",CA,"Health Care Services & Hospitals","Health Care","10000+ employees","$10+ billion (USD)",1945,"Nonprofit Organization",-1,1,0,0,0,0,Senior
5294,"Senior Data Analyst","Data Analyst",60000,124000,92000,64000,3.9,"Illumina 3.9","San Diego",CA,"Biotech & Pharmaceuticals","Biotech & Pharmaceuticals","5001 to 10000 employees","$2 to $5 billion (USD)",1998,"Company - Public",-1,1,0,0,1,1,Senior
5295,"#105009 Research Data Analyst","Data Analyst",60000,124000,92000,64000,4.3,"UC San Diego 4.3","San Diego",CA,"Colleges & Universities",Education,"10000+ employees","Unknown / Non-Applicable",1960,"College / University",-1,0,0,1,0,0,Mid-Level
5296,"Automotive eCommerce Data Analyst - Remote","Data Analyst",60000,124000,92000,64000,4.2,"Web Shop Manager 4.2","San Diego",CA,"Computer Hardware & Software","Information Technology","1 to 50 employees","$1 to $5 million (USD)",2000,"Company - Private",-1,0,0,1,0,0,Mid-Level
5297,"Sr. Data Analyst","Data Analyst",60000,124000,92000,64000,4.6,"Housecall Pro 4.6","San Diego",CA,"Computer Hardware & Software","Information Technology","51 to 200 employees","Unknown / Non-Applicable",2013,"Company - Private",-1,1,1,0,1,0,Senior
5298,"Senior Technical Data Analyst","Data Analyst",60000,124000,92000,64000,4.4,"Intuit 4.4","San Diego",CA,"Computer Hardware & Software","Information Technology","5001 to 10000 employees","$2 to $5 billion (USD)",1983,"Company - Public",-1,0,0,0,0,0,Senior
5299,"Data Governance Analyst","Data Analyst",60000,124000,92000,64000,NULL,"The RiverStone Group","San Diego",CA,-1,-1,"1 to 50 employees","Unknown / Non-Applicable",-1,Unknown,-1,1,0,1,0,1,Mid-Level
5300,"Division Data and Financial Analyst","Data Analyst",60000,124000,92000,64000,3.7,"University of California - San Diego Medical Centers 3.7","San Diego",CA,"Health Care Services & Hospitals","Health Care","10000+ employees","Unknown / Non-Applicable",1966,Hospital,-1,1,0,1,0,0,Mid-Level
5301,"Data Analyst III (Healthcare Analytics)","Data Analyst",60000,124000,92000,64000,2.3,"Interpreta 2.3","San Diego",CA,-1,-1,"1 to 50 employees","$10 to $25 million (USD)",-1,"Company - Private",-1,1,1,1,1,0,Mid-Level
5302,"Senior Business Data Analyst","Data Analyst",60000,124000,92000,64000,4.4,"Intuit 4.4","San Diego",CA,"Computer Hardware & Software","Information Technology","5001 to 10000 employees","$2 to $5 billion (USD)",1983,"Company - Public",-1,0,0,0,0,0,Senior
5303,"Data Analyst III (Healthcare Analytics)","Data Analyst",60000,124000,92000,64000,3.3,"Centene Corporation 3.3","San Diego",CA,"Insurance Carriers",Insurance,"10000+ employees","$10+ billion (USD)",1984,"Company - Public",-1,1,1,1,1,0,Mid-Level
